Year,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,District of Columbia,Delaware,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,Nebraska,North Carolina,North Dakota,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhodes Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
2000,-1.02649937097,-0.70075912681,-0.849881098769,0.210306431432,-0.887645482363,-2.0474829073,-1.12862254036,0.0,-0.566862449328,-1.21782618974,-1.07137469751,-0.226664165744,0.0483275839991,-1.87326961149,-0.293489202247,-0.437451747567,-1.62719552531,-1.63122847457,-0.0240771425537,-1.68426555254,-0.371479557422,-1.47106565592,-0.701323371205,-0.0239712911242,-1.30878635443,-0.523004727859,-0.890301443732,-0.54523197895,-0.137788197837,-1.25218783715,-0.616215533742,-1.87917564081,0.13270122104,-0.572849585696,-0.726988281651,-1.51867932012,-1.03644599875,-1.51276540212,-1.06297337448,1.36268770978,-1.4151526728,-0.972506979903,0.242668693914,-1.01729143834,-0.42618710929,-0.595191017935,-0.503906366074,-0.600152198573,-0.274657212906,-0.977114414861,-0.903930004261
2001,-0.659892452764,0.0873361935954,-1.23308030594,0.978064181941,-0.693806632566,-1.29433627823,-0.789065615607,-1.87633376795,-0.39728821235,-0.824043343835,-0.311890518047,-0.15645845069,0.134808523787,0.0168763028062,-0.166122530472,1.19898927005,-0.748079673593,-1.52226625819,-0.424146834481,-0.676046728999,-0.109622251183,-0.692266191022,-0.819391278815,0.269677025147,-0.449996581716,0.239710500269,0.314910117652,-1.14912815817,-0.433719668192,0.0521744932145,-0.038247860715,-0.866491847342,-0.809669768956,0.928459111115,-0.738255496289,-0.825896313223,-0.765265475786,-0.565103472962,-0.426082027689,0.70754938777,-0.0376091254205,-0.552287914513,0.50178950267,-0.844885013146,2.4945357376,-0.87032648849,-1.35729617959,-0.718492068714,0.433205691494,-1.97684170899,-1.05458500497
2002,-0.476588993663,-0.299674901247,-1.25703025639,0.95369092002,-0.424117798066,-0.277588328998,-1.5247722859,0.0511053368916,-0.312501093861,-0.708018041023,0.00550585545878,-0.928721316277,-0.211115235364,0.371278661737,-0.226621699565,0.167807258949,-0.889872552902,-1.44054459591,0.137653158438,-0.0459099642862,0.584868865363,-1.34126574511,-0.701323371205,0.101877987278,-1.16295412888,0.279853407012,-0.769780287594,-0.907569686481,-0.115867348181,-0.991315371076,-0.760707451998,-0.973090141391,0.906791677109,0.783171172714,-0.812297192485,-0.375587358739,-1.37020664239,-1.35991670387,-0.810620199334,0.838577052172,-0.711074859694,-0.132068849123,0.876075115316,-0.853614452396,-0.113252518553,-0.686902841453,0.349483447438,-0.452227360897,-0.438010190845,-0.477250767794,-0.30131000142
2003,-0.201633805011,-0.278565205164,-0.99358080146,1.3924096346,-0.374955770943,0.0613276540809,-0.845658436398,-0.0180060254333,-1.07558516026,-0.651763348751,0.458929246182,-1.06913274638,-0.0381533557888,-0.573794295412,-0.366725038517,0.0557222577427,-0.379418187391,-1.50864598115,0.341944064955,-0.928101434884,0.539328464278,-1.34126574511,-1.04372030327,0.521375581951,-1.63285796678,0.159424686782,0.314910117652,-1.02834892232,-0.674849014407,-0.208697972858,-1.19418320677,0.306089387198,-0.304828167172,1.04953239312,-0.789762763208,-0.436205871843,-0.410644791913,-1.29877722457,-0.378014756233,-1.25786557826,-0.802911096186,-0.342178381818,-0.0164521148416,-0.576454756202,0.303993602431,-0.32005554738,0.91840998978,-0.570567231038,0.297078209878,-0.935459110939,-0.15065500071
2004,-0.201633805011,-0.574100950316,-0.99358080146,1.09993049155,-0.400239099178,1.04041827186,-1.04373330917,-0.432674199383,-0.482075330839,-0.528706209405,-0.606615722017,-0.296869880797,-0.38407711494,-0.101257816837,-0.850718391261,-0.437451747567,-0.889872552902,0.357331974292,0.214262248382,-0.0144031260506,0.505173163464,-1.08166592347,-0.884328628001,0.311626784614,-0.757864613445,-0.242004380654,1.15855821062,-0.484842361029,-0.872136661311,-0.208697972858,-0.760707451998,0.252790240174,1.20969663818,0.686312547114,-0.813906794576,-0.453525447015,-0.973865878064,-0.473394254012,0.0425738690036,-0.602727256249,-1.26209227865,0.708369281658,-1.28326495765,-0.748861181393,-0.00894098830679,-0.673801152379,1.20287326095,-0.452227360897,-0.601363168783,-0.893803807017,-0.753275003551
2005,-0.843195911865,-0.0533951136199,-0.418781990698,1.28272995595,-0.280845604737,-0.42821765481,-0.817362026002,-0.448032279899,0.620157209522,-0.708018041023,-0.799320663074,-0.928721316277,-0.816481813879,1.0800833796,-0.863455058439,0.436811261845,-0.180908156359,-0.173858830541,-1.08809228066,0.174637903363,0.926421873501,-0.822066101839,-0.961072767948,0.269677025147,0.019907256187,-0.924433795295,0.43543127379,-1.39068662985,0.114301573206,0.57391942536,-0.182739778972,0.537052357638,0.570230609253,1.60646949032,-0.826783611306,0.15265968402,-1.05730603898,-0.717952171213,1.11207065889,-0.0786165986411,-0.404954071388,0.498259748963,1.04882232115,-0.641925550578,0.199682072185,0.282622150026,-0.503906366074,0.0803020547387,1.0321666106,-0.39394015995,-0.15065500071
2006,-0.384937264112,0.164738412564,0.156016820064,1.72144867053,-0.28365486343,-0.465874986264,-0.760769205211,-0.609292125324,0.704944328011,0.170961525734,-0.187199085598,-1.06913274638,0.221289463575,0.0168763028062,-0.739272553458,0.548896263052,0.64149054363,-0.459884648528,-0.381586228957,0.48970628572,0.869496372144,-0.0432666369389,-0.465187555984,0.437476063016,-1.09813980641,-0.282147287398,0.194388961514,-1.26990739401,-0.247392446117,-0.469570438931,-1.04969128851,0.768015328077,-0.372140380743,2.01811864912,-0.746303506745,-0.185072031843,-0.598385153964,-0.412254774711,1.17215474821,-0.864782585053,1.1868740278,-0.342178381818,0.50178950267,-0.676843307579,-0.634810169782,-0.464174127195,0.633946718609,-0.481812328432,-0.22020622026,-0.477250767794,-1.35589500639
2007,0.623231760943,0.40398163483,-0.0116328330749,1.80675508725,-0.598291837014,-1.03073495806,-0.873954846794,-0.547859803258,0.450582972543,0.659674164851,1.05971523889,-0.858515601224,-0.730000874091,2.14329045639,-0.80614005614,0.414394261604,-0.0107567011889,0.221129203822,0.393016791584,0.458199447484,0.983347374857,-0.0432666369389,-0.819391278815,-0.107870810059,-0.368978678629,-1.32586286273,-0.528737975317,-0.907569686481,-0.0829860736974,1.09566435751,-1.19418320677,-0.244668465389,1.41163327889,1.19482033152,-0.978086207879,-0.366927571153,0.0274160528708,-1.17649826597,1.22022201967,-2.04403156467,1.06442571248,0.498259748963,0.530580703642,-0.526260480513,0.721239723415,-0.215242034788,0.349483447438,-1.10309664667,0.433205691494,-1.06042502271,0.0
2008,-1.75971320737,0.0240071053485,-0.921730950114,0.42966578872,-0.995801942033,-1.36965094114,-0.223137407692,0.0,1.97675110535,0.473330496699,0.186875211748,-0.858515601224,2.2103510787,-1.16446489363,-0.666036717188,-0.437451747567,0.102677602258,-0.0240357830241,-1.40304076154,-0.203444155464,-0.0185414490132,0.605732917144,-1.53370211986,-0.317619607395,0.538421835942,-0.0814327536798,1.03803705448,-0.967959304402,0.0485390242381,-1.51306030322,-0.905199370255,-0.457865053487,0.536574502467,0.105160793509,-0.916921328413,-0.678679924257,-0.82784559647,-1.23763774527,0.150725229779,-0.471699591847,-0.833523175017,2.38924554322,-0.419528928461,-0.886349849584,-1.88654853273,-0.962038312008,1.48733653212,-0.925586841461,-0.982520117306,-0.977114414861,-1.20524000568
2009,-0.934847641415,-0.116724201867,-0.610381594285,0.027506967025,-1.0098482355,-0.880105632249,-0.958844077981,-0.678403487649,0.87451856499,0.00219744891689,-0.209870255135,-0.99892703133,-0.643519934304,-1.28259901327,-0.761561721019,-0.482285748049,0.584773391907,-0.0376560600711,-0.347537744538,0.0171037121851,-0.291783855523,0.0865332738778,-0.98468634947,-1.03076551834,-0.028703485665,-1.00471960878,1.03803705448,0.541781143641,-0.839255386827,0.0521744932145,-1.19418320677,-1.23958587651,1.14238442461,0.589453921513,-1.00866864761,-0.23703075736,-0.118604228724,-0.687382431563,0.583330672879,-0.340671927445,-0.588626544372,1.12858834705,1.71101994353,-0.663749148704,-1.78223700249,-0.673801152379,-1.07283290842,-0.481812328432,-0.764716146722,-0.435595463872,-0.903930004261
2010,-0.293285534562,-1.01036800268,-1.37678000863,0.393105895839,-1.26830003523,-1.63325226131,-0.166544586901,-0.85502141359,1.5528155129,-0.110311935628,-0.425246365728,-0.78830988617,-1.07592463324,-1.28259901327,-0.850718391261,-0.818540751669,0.0176018746728,-0.0512763371181,-0.577365014369,1.46641827103,-0.565026262033,0.0865332738778,-1.22082216469,-0.359569366862,0.42499677162,-0.523004727859,0.43543127379,1.20606694078,-1.25575153029,0.0521744932145,-0.905199370255,-0.209135700706,0.67119892961,0.395736670311,-0.876681276133,-0.574762473222,-0.890425717153,-0.840231129814,0.0786243225953,-0.602727256249,-1.7212734611,0.918478814353,-0.851396943054,-0.897261648647,-0.00894098830679,-0.739309597749,-1.35729617959,-1.42853128956,-0.329108205552,-1.26870154232,-1.5065500071
2011,-0.934847641415,0.0,-0.921730950114,0.137186645669,-1.29217873411,-0.804790969342,-0.279730228484,-0.99324413824,1.21366703895,-0.0892164260259,-0.515931043872,-0.99892703133,-0.38407711494,-0.219391936481,-0.80614005614,-0.459868747808,0.30118763329,-0.432644094434,-0.441171076691,0.363678932777,-0.747187866373,1.12493256041,-0.854811651098,-1.32441383461,-0.352775098012,0.319996313756,-0.0466533507633,1.99113197376,-0.828294961999,1.35653682358,-0.327231697228,-0.102537406657,0.334637861754,-0.0885564576921,-1.02798387271,-0.418886296671,-0.514944993052,-0.870800869464,-0.0415438560438,-1.91300390027,-0.00699704658986,1.33869787974,-0.160408119706,-1.21588618128,-0.321875579045,-1.63022445478,-0.219443094903,-1.19185154928,-0.955294620983,-0.144008336417,0.30131000142
2012,-0.568240723213,-2.34027885587,-0.53853174294,-0.0334261877773,-1.12924172994,-0.616504312076,0.144715927452,0.0,1.97675110535,0.0303247950531,-0.209870255135,-1.06913274638,-0.0381533557888,-0.455660175769,-0.672405050777,-0.459868747808,-0.464493914976,0.248369757916,-0.424146834481,-1.58974503783,-1.04320047343,0.865332738778,-0.482897742126,0.101877987278,-0.0124999050477,-0.322290194141,0.43543127379,1.08528770494,-0.872136661311,1.35653682358,-0.616215533742,0.0218272697339,-0.338484273958,-0.548634929295,-1.16801925464,-0.62672119874,-0.264624510319,-0.717952171213,0.883751119477,0.314466394565,0.452184135869,0.708369281658,0.386624698778,-1.10676819065,-0.113252518553,-1.43369911867,-0.503906366074,-0.24513258815,-0.0296277459986,-0.643871983483,-0.15065500071
